model_family,device_type,technology_nm,application_type,W_um,L_um,temperature_C,VDS_V,VGS_V,ID_A,bias_label,comparison_basis,nominal_VDD_V,source_type,simulator,model_file_sha256,raw_file
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,9.887923813067799e-17,2.0044996539171842e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.005,2.287108290455236e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0100000000000001,2.6096169728378883e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0150000000000001,2.9775727179494693e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0200000000000001,3.397277284792525e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0250000000000001,3.8758863913740275e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0300000000000001,4.4215212590877827e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0350000000000001,5.043393871940648e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0400000000000001,5.751947465615888e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0450000000000001,6.559013895214705e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.05,7.477989669704965e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.055,8.524032584503317e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.06,9.714281029803717e-08,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.065,1.106809819940524e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.07,1.260734357078407e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0750000000000001,1.435667416938999e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0800000000000001,1.634387826574535e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0850000000000001,1.860024427952476e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0900000000000001,2.116096777673938e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.0950000000000001,2.406559954042008e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1000000000000001,2.735853776753727e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1050000000000001,3.108956749076387e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1100000000000001,3.531445033858148e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1150000000000001,4.009556772627965e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1200000000000001,4.550262050904381e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1250000000000001,5.161338802160976e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1300000000000001,5.851454927207171e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1350000000000001,6.630256884499344e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1400000000000002,7.508464979502032e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1450000000000002,8.497975546936707e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1500000000000002,9.611970177636994e-07,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1550000000000002,1.086503209050449e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1600000000000002,1.227326968797892e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1650000000000002,1.385444725812803e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1700000000000002,1.562812269466721e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1750000000000002,1.761579199377998e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1800000000000002,1.984104014801174e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1850000000000002,2.232969788608805e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1900000000000002,2.511000349515585e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.1950000000000002,2.821276869952502e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2000000000000002,3.167154724744083e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2050000000000002,3.552280446487783e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2100000000000002,3.980608556354552e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2150000000000002,4.456417993286887e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2200000000000002,4.984327800015662e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2250000000000002,5.569311651379144e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2300000000000002,6.21671073040775e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2350000000000002,6.932244372969345e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2400000000000002,7.722017816222098e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2450000000000002,8.59252630490707e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2500000000000002,9.55065473933994e-06,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2550000000000002,1.060367199785062e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2600000000000002,1.175921904331462e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2650000000000002,1.302528993774698e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2700000000000002,1.441020494954635e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2750000000000002,1.592257505249413e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2800000000000002,1.757125728902393e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2850000000000003,1.936530070408136e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2900000000000003,2.131388284702994e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.2950000000000003,2.342623717936441e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3000000000000003,2.571157210198044e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3050000000000003,2.817898270898211e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3100000000000003,3.083735676314168e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3150000000000003,3.369527674635232e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3200000000000003,3.676092014167665e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3250000000000003,4.004196032855737e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3300000000000003,4.354547060036462e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3350000000000003,4.727783383069106e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3400000000000003,5.124466021618722e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3450000000000003,5.545071531203118e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3500000000000003,5.989985871927532e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3550000000000003,6.459499292622616e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3600000000000003,6.953804419494139e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3650000000000003,7.472994188711403e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3700000000000003,8.017061685238506e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3750000000000003,8.58590156844166e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3800000000000003,9.179312903434036e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3850000000000003,9.797003274654929e-05,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3900000000000003,0.0001043859402847,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.3950000000000004,0.0001110362647021,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4000000000000004,0.000117802082192,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4050000000000004,0.0001249077210989,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4100000000000004,0.0001322302114206,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4150000000000004,0.0001397624681243,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4200000000000004,0.0001474969929286,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4250000000000004,0.0001554259554536,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4300000000000004,0.0001635412718062,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4350000000000004,0.0001718346795011,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4400000000000004,0.000180297807844,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4450000000000004,0.0001889222431137,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4500000000000004,0.0001976995880832,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4550000000000004,0.0002066215156007,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
PTM,NMOS,45,HP,1.0,0.045,25.0,1.0,0.4600000000000004,0.0002156798161163,nominal_vdd,model_nominal_vdd,1.0,simulation,ngspice,c9ed2e513523c57a76912a35b2860cb85e4aaa3402b69757d84efa9cc2fb8410,data/raw/ptm45_hp_vds_1v_raw.txt
